team1Name,team2Name,week,day,start,end,season,league,location
Fisherburgh Westerners,Bartonborough Mavericks,50,3,14,16,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,Melanieville Hornets,50,4,9,11,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,New Antonioshire Westerners,50,4,14,16,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,Berryville Jacks,50,5,9,11,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,South Jason Vikings,50,5,14,16,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,Monicafort Wolves,50,6,9,11,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,East Teresaburgh Chargers,50,6,14,16,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,South Larryview Dolphins,50,7,9,11,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,Lake Rodney Hornets,50,7,14,16,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,North Benjamin Hornets,31,1,9,11,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,West Erichaven Bobcats,31,1,14,16,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Ronaldton Pirates,31,2,9,11,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Port Anthonystad Dolphins,31,2,14,16,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Jasontown Sox,31,3,9,11,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,North Danielle Bears,31,3,14,16,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,New Christinebury Robbers,31,4,9,11,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Meltonton Pirates,31,4,14,16,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Vincentberg Raptors,31,5,9,11,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Port Crystal Robbers,31,5,14,16,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,West Dakota Hornets,31,6,9,11,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,New Anthony Warriors,31,6,14,16,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Wallacebury Americans,31,7,9,11,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Websterchester Bears,31,7,14,16,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Evelynport Eagles,32,1,9,11,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,Port Kayla Vikings,32,1,14,16,2024,Junior,East Amyland Arena Field #3
New Nathan Eagles,South Dianahaven Hawks,32,2,9,11,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,Adamfurt Wildcats,32,2,14,16,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,Port Kimberlymouth Sox,32,3,9,11,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,Lake Sheila Wolves,32,3,14,16,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,East Emily Celtics,32,4,9,11,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,Lake Patrickview Sabres,32,4,14,16,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,East Sarahchester Robbers,32,5,9,11,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,Yorkburgh Chiefs,32,5,14,16,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,Port Ashley Bobcats,32,6,9,11,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,North Evelynstad Jacks,32,6,14,16,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,West James Bucaneers,32,7,9,11,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,North Amber Robbers,32,7,14,16,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,South Carly Dolphins,33,1,9,11,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,West Benjaminberg Americans,33,1,14,16,2024,Recreational,East Amyland Arena Field #3
New Nathan Eagles,New Susan Celtics,33,2,9,11,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,Adamfurt Wildcats,33,2,14,16,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,Port Kimberlymouth Sox,33,3,9,11,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,Lake Sheila Wolves,33,3,14,16,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,East Emily Celtics,33,4,9,11,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,Lake Patrickview Sabres,33,4,14,16,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,East Sarahchester Robbers,33,5,9,11,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,Yorkburgh Chiefs,33,5,14,16,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,Port Ashley Bobcats,33,6,9,11,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,North Evelynstad Jacks,33,6,14,16,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,West James Bucaneers,33,7,9,11,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,North Amber Robbers,33,7,14,16,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,South Carly Dolphins,34,1,9,11,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,West Benjaminberg Americans,34,1,14,16,2024,Recreational,East Amyland Arena Field #3
South Dianahaven Hawks,New Susan Celtics,34,2,9,11,2024,Recreational,East Amyland Arena Field #3
Adamfurt Wildcats,Port Kimberlymouth Sox,34,2,14,16,2024,Recreational,East Amyland Arena Field #3
Adamfurt Wildcats,Lake Sheila Wolves,34,3,9,11,2024,Recreational,East Amyland Arena Field #3
Adamfurt Wildcats,East Emily Celtics,34,3,14,16,2024,Recreational,East Amyland Arena Field #3
Lake Joanneside Americans,East Jessicachester Robbers,34,4,9,11,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,New Caleb Pirates,34,4,14,16,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,Kellybury Bucaneers,34,5,9,11,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,West Christinachester Celtics,34,5,14,16,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,South Matthewstad Dolphins,34,6,9,11,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,West Brianshire Dolphins,34,6,14,16,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,North Jenniferbury Bobcats,34,7,9,11,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,Wilsonmouth Westerners,34,7,14,16,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,Sarahtown Eagles,35,1,9,11,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,Lake Kristine Mavericks,35,1,14,16,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,Evansborough Sox,35,2,9,11,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,Lake Felicia Celtics,35,2,14,16,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,Nicholasfurt Sabres,35,3,9,11,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,Cunninghamton Sox,35,3,14,16,2024,Competitive,East Amyland Arena Field #3
Lake Joanneside Americans,Julieburgh Eagles,35,4,9,11,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,New Caleb Pirates,35,4,14,16,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,Kellybury Bucaneers,35,5,9,11,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,West Christinachester Celtics,35,5,14,16,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,South Matthewstad Dolphins,35,6,9,11,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,West Brianshire Dolphins,35,6,14,16,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,North Jenniferbury Bobcats,35,7,9,11,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,Wilsonmouth Westerners,35,7,14,16,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,Sarahtown Eagles,36,1,9,11,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,Lake Kristine Mavericks,36,1,14,16,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,Evansborough Sox,36,2,9,11,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,Lake Felicia Celtics,36,2,14,16,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,Nicholasfurt Sabres,36,3,9,11,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,Cunninghamton Sox,36,3,14,16,2024,Competitive,East Amyland Arena Field #3
East Jessicachester Robbers,Julieburgh Eagles,36,4,9,11,2024,Competitive,East Amyland Arena Field #3
New Caleb Pirates,Kellybury Bucaneers,36,4,14,16,2024,Competitive,East Amyland Arena Field #3
New Caleb Pirates,West Christinachester Celtics,36,5,9,11,2024,Competitive,East Amyland Arena Field #3
New Caleb Pirates,South Matthewstad Dolphins,36,5,14,16,2024,Competitive,East Amyland Arena Field #3
Littleburgh Commandos,East George Wolves,36,6,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,New Lauraview Eagles,36,6,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,New Emmaport Sox,36,7,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Ashleyville Warriors,36,7,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,North Lindsey Eagles,37,1,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Bethport Chiefs,37,1,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,New Joannmouth Vikings,37,2,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Kingport Dolphins,37,2,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Staceystad Rappers,37,3,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Lake Trevor Hornets,37,3,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Lake Xavier Bucaneers,37,4,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Lake Stevenfort Commandos,37,4,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Cynthiafort Wildcats,37,5,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Danielside Celtics,37,5,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,West Baileyland Chiefs,37,6,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Joseside Bucaneers,37,6,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,West Stephen Commandos,37,7,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,East Laurie Bears,37,7,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,West Sydneytown Robbers,38,1,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,South Holly Bulls,38,1,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Lake Derekview Wildcats,38,2,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Howardland Eagles,38,2,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,East Michael Sox,38,3,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Lake Sarahbury Chiefs,38,3,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,New Louis Sabres,38,4,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,North Lauramouth Westerners,38,4,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Wrightfort Westerners,38,5,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Lake Austin Raptors,38,5,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Ethanbury Wolves,38,6,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,West Jacob Vikings,38,6,14,16,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,New Evelyn Eagles,38,7,9,11,2024,Junior,East Amyland Arena Field #3
Littleburgh Commandos,Collinsmouth Warriors,38,7,14,16,2024,Junior,East Amyland Arena Field #3
